32.947,62.239,36.388,71.485,74.689,55.397,83.585,82.677,97.015,177.57,3084.6,197.74,76.656,51.955,26.147,48.106,34.98,58.849,34.724,18.655,11.267,13.31,5.5185,5.7833,5.7833,5.7833,4.1725,3.1219,11.203,11.203,7.9866,19.159,11.933,49.86,43.389,13.921,29.603,20.705,19.463,7.6579,5.2247,12.426,17.773,16.304,4.6143,5.6933,27.905,42.4,37.303,13.395,15.954,3.9432,3.9432,35.771,6.6158,6.6512,57.253
10.885,27.291,18.788,20.673,18.285,21.289,30.545,41.619,53.796,66.23,197.74,2154.7,749.25,59.159,23.239,36.257,33.663,54.711,73.7,26.648,21.154,10.017,3.4579,5.4404,6.6294,1.0381,3.9131,1.969,1.7655,4.5517,6.6969,6.6969,13.143,5.7748,19.288,13.996,22.803,26.342,29.124,14.475,13.324,11.77,22.353,10.576,14.699,14.505,14.202,19.425,23.917,17.034,16.03,4.9666,3.6246,9.2318,9.2318,16.806,16.199
45.704,7.1717,29.702,21.766,38.452,29.965,52.337,31.918,43.646,55.507,76.656,749.25,2273.1,132.47,66.607,52.968,51.255,69.046,53.661,46.886,18.657,14.129,14.639,7.6733,7.6733,2.2014,1.3813,4.1656,7.4689,4.8155,4.8155,16.114,1.9854,21.342,34.907,16.654,4.0068,27.8,8.7683,5.1007,10.544,12.437,7.8781,11.129,12.409,7.6512,7.494,12.293,29.43,5.9918,16.94,7.8691,11.484,29.174,8.8302,8.8755,17.094
23.94,15.043,15.665,11.449,47.185,27.713,38.339,37.97,36.937,35.902,51.955,59.159,132.47,2277.1,330.77,177.56,112.57,60.584,25.077,29.828,13.897,11.267,7.7826,8.16,9.0211,1.1765,4.4094,11.056,9.9122,5.119,11.289,23.883,12.656,19.371,15.412,3.9317,12.703,25.774,23.174,21.679,14.887,8.806,23.022,11.728,6.5706,16.216,7.9428,4.3304,44.446,12.699,6.7602,8.3689,8.3689,15.391,9.3729,7.069,13.583
54.714,6.8532,14.15,15.572,36.746,39.164,23.041,26.625,33.26,34.451,26.147,23.239,66.607,330.77,2051,431.97,236.73,159.47,28.479,26.806,10.646,8.4079,5.2233,9.1315,9.3447,1.0457,1.0457,3.9549,7.1004,7.6254,11.79,9.204,22.671,17.399,8.3225,5.2868,7.6388,13.246,20.933,19.398,16.741,7.8868,9.3784,21.257,17.73,10.93,24.976,31.223,20.015,11.423,4.0316,9.9911,3.6432,13.915,2.1022,4.2252,4.0709
9.1205,28.593,23.691,30.379,30.697,53.754,22.539,19.133,45.317,21.257,48.106,36.257,52.968,177.56,431.97,1941.9,431.51,133.24,57.086,35.042,5.9849,12.765,5.8761,16.941,16.941,0.88565,4.4266,11.648,4.4814,2.5687,2.8373,18.03,6.3634,24.346,6.9958,8.9075,9.6026,16.687,24.566,24.486,25.291,13.264,11.056,17.778,19.843,15.292,8.9881,9.8176,13.423,28.774,1.6972,4.2028,21.424,7.7656,3.5381,7.1049,10.251
72.367,15.141,21.071,17.309,33.982,11.977,25.855,34.106,23.333,23.363,34.98,33.663,51.255,112.57,236.73,431.51,2451.7,470.97,94.814,40.212,40.212,15.203,7.8731,6.1937,6.1937,1.187,2.9738,4.4687,4.01,1.7264,5.7119,3.4476,21.346,9.7816,3.1189,11.948,21.388,18.623,37.51,19.187,7.5264,13.362,19.077,41.435,3.3224,24.591,8.0296,34.975,13.461,6.4267,9.1306,14.12,8.202,15.546,15.546,4.7713,4.7713
17.18,32.486,45.754,8.3099,48.794,29.075,56.402,37.184,20.36,19.083,58.849,54.711,69.046,60.584,159.47,133.24,470.97,2493.7,281.29,39.235,26.745,16.85,5.8216,6.0992,4.5468,4.5468,2.2014,3.2869,3.2869,2.5455,2.5455,10.064,15.715,23.812,13.69,14.676,31.057,27.202,6.807,8.0642,10.977,13.077,3.1213,34.128,33.936,23.923,23.461,12.711,13.045,14.077,13.45,12.458,18,29.989,3.4831,10.501,10.501
17.18,22.281,7.8693,34.253,30.19,12.001,25.953,44.869,28.078,7.9179,34.724,73.7,53.661,25.077,28.479,57.086,94.814,281.29,2256.8,162.58,24.693,23.334,3.023,9.5037,4.7255,1.8472,6.8543,3.4028,3.0568,3.0568,5.8214,10.412,16.306,24.619,23.66,15.242,44.938,22.543,7.0476,25.076,28.404,28.404,28.404,17.614,10.037,12.381,36.426,6.5666,6.7384,9.726,20.95,20.95,18.633,7.7445,7.2248,18.149,34.6
29.291,6.1153,7.8693,9.264,10.926,6.3543,20.553,16.965,40.797,45.075,18.655,26.648,46.886,29.828,26.806,35.042,40.212,39.235,162.58,1615.7,259.77,124.6,60.636,65.214,16.672,5.5971,18.743,12.354,20.594,16.334,22.552,13.689,20.235,36.22,32.186,20.455,17.035,14.773,18.675,4.327,5.9738,14.069,20.091,33.18,10.545,3.2497,9.5469,13.929,10.715,7.6433,30.564,8.9084,16.255,28.967,18.761,20.731,39.942
5.9892,3.7366,5.0678,8.4198,3.3189,1.9018,8.2027,12.202,22.19,37.647,11.267,21.154,18.657,13.897,10.646,5.9849,40.212,26.745,24.693,259.77,841.99,202.71,102.15,83.02,26.558,8.7697,20.735,14.643,23.483,21.731,11.578,14.715,11.995,18.522,22.164,19.581,8.1764,7.051,8.9683,2.5638,3.5678,8.3471,17.861,2.8661,6.2953,1.939,3.795,3.795,3.795,19.758,24.456,15.835,1.9368,14.948,24.526,15.66,21.662
11.319,7.0623,5.0678,2.6539,3.1364,1.9018,9.708,9.6248,31.494,28.789,13.31,10.017,14.129,11.267,8.4079,12.765,15.203,16.85,23.334,124.6,202.71,706.43,130.45,92.672,34.495,11.967,23.646,20.819,16.931,13.745,13.53,9.2941,12.336,20.456,22.439,19.505,19.343,5.0119,4.2476,1.2151,10.138,3.9538,8.4843,2.7098,4.4717,3.6704,3.5923,3.9533,4.0494,8.6406,15.124,19.999,12.849,23.572,25.393,24.383,22.561
11.744,3.6603,5.0678,2.7492,3.1364,11.173,4.023,5.9815,23.917,26.229,5.5185,3.4579,14.639,7.7826,5.2233,5.8761,7.8731,5.8216,3.023,60.636,102.15,130.45,701.27,147.28,52.165,11.307,30.578,24.613,29.508,31.604,21.01,12.83,5.8942,1.5124,23.253,20.196,14.023,14.023,4.4027,2.5153,3.4997,4.0923,10.738,2.809,1.5436,1.5436,1.5436,1.5436,2.0962,10.443,10.44,23.297,19.002,12.21,30.678,17.562,23.363
6.1438,3.6603,5.0678,2.7492,6.8125,3.9111,8.4348,8.3636,18.249,32.519,5.7833,5.4404,7.6733,8.16,9.1315,16.941,6.1937,6.0992,9.5037,65.214,83.02,92.672,147.28,850.48,97.303,13.001,23.536,33.392,20.324,29.859,22.956,18.507,10.304,23.813,19.792,24.054,10.505,7.2572,6.9177,2.64,12.847,12.887,11.257,5.8862,5.8862,3.9874,3.9025,4.2945,2.1997,7.8201,17.522,17.654,13.956,23.04,27.572,14.97,26.735
4.6266,3.6603,5.0678,2.7492,2.5381,4.299,1.5544,1.5402,13.433,10.014,5.7833,6.6294,7.6733,9.0211,9.3447,16.941,6.1937,4.5468,4.7255,16.672,26.558,34.495,52.165,97.303,650.23,11.976,14.948,12.522,11.259,12.041,8.6723,4.9359,5.2443,8.1277,6.6841,4.9021,6.1937,2.6593,5.1099,3.8383,5.3867,5.3867,6.7059,6.7059,6.7059,6.7059,6.7059,6.7059,6.7059,4.5939,9.5452,8.8827,8.7497,3.791,13.385,12.61,4.9024
3.6151,3.6603,1.5061,2.7492,1.9844,3.3652,1.5544,1.5402,13.141,7.8454,5.7833,1.0381,2.2014,1.1765,1.0457,0.88565,1.187,4.5468,1.8472,5.5971,8.7697,11.967,11.307,13.001,11.976,402.03,86.105,55.193,30.885,28.314,21.44,11.595,12.332,9.0917,10.474,9.3349,6.0591,2.0825,1.3331,0.75188,6.3251,3.6755,5.2566,5.1236,1.8612,1.1437,2.2358,2.2358,6.3339,5.3959,6.8558,6.9597,3.4262,8.8972,17.703,15.146,5.1178
4.4356,3.6603,1.5061,4.1506,2.4573,2.8088,1.5179,1.5402,18.059,15.264,4.1725,3.9131,1.3813,4.4094,1.0457,4.4266,2.9738,2.2014,6.8543,18.743,20.735,23.646,30.578,23.536,14.948,86.105,709.41,176.81,72.838,76.094,62.51,30.214,30.283,14.828,15.3,16.536,22.681,5.2155,3.3201,9.4735,5.2775,12.344,16.137,8.4889,3.4919,5.7376,2.8067,1.544,3.1648,12.368,14.946,20.501,14.316,18.436,32.136,30.612,20.831
4.4356,4.0966,1.5061,3.0934,2.4573,2.8088,6.8502,1.5402,19.767,20.372,3.1219,1.969,4.1656,11.056,3.9549,11.648,4.4687,3.2869,3.4028,12.354,14.643,20.819,24.613,33.392,12.522,55.193,176.81,903.18,173.96,105.28,84.514,43.65,35.703,18.898,24.658,35.363,13.623,7.8566,9.9671,8.5991,5.9595,20.998,17.725,12.688,1.7528,6.488,8.4638,8.4638,9.5106,8.4717,21.46,31.048,28.049,19.335,34.801,18.766,16.908
17.697,4.0966,5.0388,3.0934,3.2876,5.6863,6.8502,1.5402,15.514,15.838,11.203,1.7655,7.4689,9.9122,7.1004,4.4814,4.01,3.2869,3.0568,20.594,23.483,16.931,29.508,20.324,11.259,30.885,72.838,173.96,954.56,150.23,135.71,53.887,63.119,40.099,31.004,25.227,22.417,5.2875,4.4719,9.001,19.608,18.836,16.91,5.6947,7.864,1.9395,9.4909,6.2436,6.4029,25.84,13.893,15.904,25.178,29.751,24.554,25.801,28.168
5.1031,4.0966,5.0388,3.0934,2.8385,4.8958,5.2852,1.746,17.165,18.821,11.203,4.5517,4.8155,5.119,7.6254,2.5687,1.7264,2.5455,3.0568,16.334,21.731,13.745,31.604,29.859,12.041,28.314,76.094,105.28,150.23,815.09,187.62,51.956,39.533,25.204,25.359,24.828,10.527,3.0293,5.7711,6.623,9.1971,14.38,17.059,2.4556,8.1144,3.3359,4.8964,4.8964,5.5128,10.45,20.168,15.925,16.643,21.361,41.188,24.078,18.629
5.1031,4.0966,5.0388,3.0934,3.1304,3.604,5.2852,1.9267,18.935,12.704,7.9866,6.6969,4.8155,11.289,11.79,2.8373,5.7119,2.5455,5.8214,22.552,11.578,13.53,21.01,22.956,8.6723,21.44,62.51,84.514,135.71,187.62,814.83,147.31,69.372,23.43,26.634,36.343,19.358,8.3633,12.739,7.3146,32.149,21.826,20.755,10.832,1.4928,1.8401,5.4028,3.9557,16.22,14.42,25.304,25.108,16.545,23.567,26.477,25.518,12.333
5.1031,4.0966,5.0388,3.0934,3.1304,3.2647,3.5259,13.96,19.083,19.027,19.159,6.6969,16.114,23.883,9.204,18.03,3.4476,10.064,10.412,13.689,14.715,9.2941,12.83,18.507,4.9359,11.595,30.214,43.65,53.887,51.956,147.31,1413.7,259.11,58.583,17.849,27.581,31.527,15.216,15.368,20.087,24.599,18.141,15.541,48.658,13.571,13.391,9.836,14.318,7.3436,23.62,9.2881,11.502,30.129,12.75,15.472,13.609,14.961
31.515,3.9386,5.373,2.9682,3.5068,2.0211,8.717,17.282,16.511,18.139,11.933,13.143,1.9854,12.656,22.671,6.3634,21.346,15.715,16.306,20.235,11.995,12.336,5.8942,10.304,5.2443,12.332,30.283,35.703,63.119,39.533,69.372,259.11,1103.1,197.1,48.738,40.783,49.919,20.634,19.04,16.414,49.332,22.257,23.288,12.137,13.394,8.2534,10.099,13.306,18.187,32.342,23.846,21.125,32.99,34.34,17.823,21.469,16.136
31.515,17.725,8.1679,17.943,15.888,12.337,3.3358,19.803,36.104,13.988,49.86,5.7748,21.342,19.371,17.399,24.346,9.7816,23.812,24.619,36.22,18.522,20.456,1.5124,23.813,8.1277,9.0917,14.828,18.898,40.099,25.204,23.43,58.583,197.1,1853.3,207.14,85.778,102.69,46.029,43.612,23.204,34.891,13.721,39.147,46.031,25.664,25.334,24.801,20.3,20.833,42.198,24.591,28.278,31.639,52.262,16.439,31.254,53.064
45.523,5.7038,3.9184,12.949,20.356,12.337,15.939,6.3177,17.249,30.527,43.389,19.288,34.907,15.412,8.3225,6.9958,3.1189,13.69,23.66,32.186,22.164,22.439,23.253,19.792,6.6841,10.474,15.3,24.658,31.004,25.359,26.634,17.849,48.738,207.14,1682.4,424.3,183.92,57.785,52.177,22.156,22.245,49.113,59.333,26.481,14.724,21.166,8.8853,19.46,13.296,26.088,51.876,37.308,57.523,34.663,29.741,54.369,47.301
5.9038,3.6894,5.0163,8.3261,9.835,7.5453,4.0641,4.0309,19.788,30.182,13.921,13.996,16.654,3.9317,5.2868,8.9075,11.948,14.676,15.242,20.455,19.581,19.505,20.196,24.054,4.9021,9.3349,16.536,35.363,25.227,24.828,36.343,27.581,40.783,85.778,424.3,1172.7,224.78,47.235,48.865,15.294,21.231,33.179,45.423,17.002,10.928,3.8459,7.5315,8.2799,12.724,51.259,48.641,56.398,28.846,39.443,27.719,43.333,55.866
5.9038,23.075,5.35,17.582,34.521,8.1113,17.509,4.0309,14.218,10.552,29.603,22.803,4.0068,12.703,7.6388,9.6026,21.388,31.057,44.938,17.035,8.1764,19.343,14.023,10.505,6.1937,6.0591,22.681,13.623,22.417,10.527,19.358,31.527,49.919,102.69,183.92,224.78,2199.2,321.67,114.33,75.222,61.161,81.457,56.032,66.138,10.125,24.981,32.634,26.65,41.021,65.292,27.84,25.837,41.669,57.887,14.463,19.391,18.609
10.817,40.687,18.693,5.1401,18.182,21.192,15.219,22.615,8.2409,4.5589,20.705,26.342,27.8,25.774,13.246,16.687,18.623,27.202,22.543,14.773,7.051,5.0119,14.023,7.2572,2.6593,2.0825,5.2155,7.8566,5.2875,3.0293,8.3633,15.216,20.634,46.029,57.785,47.235,321.67,2156.2,514.26,105.93,86.317,46.967,22.341,57.873,38.09,25.293,21.232,30.954,35.717,22.651,18.007,24.787,10.842,27.562,20.864,6.2878,8.0729
13.464,40.687,11.747,12.884,37.89,22.283,23.962,9.4943,15.575,17.336,19.463,29.124,8.7683,23.174,20.933,24.566,37.51,6.807,7.0476,18.675,8.9683,4.2476,4.4027,6.9177,5.1099,1.3331,3.3201,9.9671,4.4719,5.7711,12.739,15.368,19.04,43.612,52.177,48.865,114.33,514.26,2600.7,293.07,100.54,44.617,44.883,32.968,18.49,41.039,17.875,9.7494,14.997,28.598,2.5383,9.423,9.1394,23.082,7.9323,7.9598,25.475
8.0612,40.309,10.339,7.6058,17.976,25.942,8.3942,16.636,12.123,3.3286,7.6579,14.475,5.1007,21.679,19.398,24.486,19.187,8.0642,25.076,4.327,2.5638,1.2151,2.5153,2.64,3.8383,0.75188,9.4735,8.5991,9.001,6.623,7.3146,20.087,16.414,23.204,22.156,15.294,75.222,105.93,293.07,1639.1,328.89,68.65,54.292,54.48,53.742,42.423,33.736,19.919,49.627,47.751,13.135,18.103,13.235,37.286,13.713,1.5326,5.9225
10.884,20.474,28.296,20.723,18.329,17.835,11.536,7.6159,24.989,13.842,5.2247,13.324,10.544,14.887,16.741,25.291,7.5264,10.977,28.404,5.9738,3.5678,10.138,3.4997,12.847,5.3867,6.3251,5.2775,5.9595,19.608,9.1971,32.149,24.599,49.332,34.891,22.245,21.231,61.161,86.317,100.54,328.89,2338,162.37,64.034,79.632,71.079,29.23,35.782,39.075,32.069,28.627,24.315,7.529,29.23,32.465,8.4398,14.847,16.325
10.884,8.1599,11.191,20.723,18.329,4.2163,9.0931,4.5044,14.777,21.67,12.426,11.77,12.437,8.806,7.8868,13.264,13.362,13.077,28.404,14.069,8.3471,3.9538,4.0923,12.887,5.3867,3.6755,12.344,20.998,18.836,14.38,21.826,18.141,22.257,13.721,49.113,33.179,81.457,46.967,44.617,68.65,162.37,1589.7,304.77,82.067,52.42,21.555,8.4389,32.357,47.435,60.755,28.516,14.732,51.658,55.031,29.741,22.447,33.705
12.543,11.762,5.3393,5.9035,10.458,10.043,2.1626,19.303,44.478,26.996,17.773,22.353,7.8781,23.022,9.3784,11.056,19.077,3.1213,28.404,20.091,17.861,8.4843,10.738,11.257,6.7059,5.2566,16.137,17.725,16.91,17.059,20.755,15.541,23.288,39.147,59.333,45.423,56.032,22.341,44.883,54.292,64.034,304.77,1335.5,204.97,53.177,30.712,20.044,26.437,24.836,43.319,42.789,40.504,34.801,47.222,42.471,46.14,41.173
12.543,42.076,36.931,24.178,18.947,11.246,6.0662,29.992,19.703,14.739,16.304,10.576,11.129,11.728,21.257,17.778,41.435,34.128,17.614,33.18,2.8661,2.7098,2.809,5.8862,6.7059,5.1236,8.4889,12.688,5.6947,2.4556,10.832,48.658,12.137,46.031,26.481,17.002,66.138,57.873,32.968,54.48,79.632,82.067,204.97,2545.4,201.6,138.79,124.71,67.666,94.671,77.156,12.98,8.017,40.593,7.2653,16.824,16.903,25.851
28.856,42.076,12.494,13.73,16.192,22.042,13.579,10.085,3.6766,8.1414,4.6143,14.699,12.409,6.5706,17.73,19.843,3.3224,33.936,10.037,10.545,6.2953,4.4717,1.5436,5.8862,6.7059,1.8612,3.4919,1.7528,7.864,8.1144,1.4928,13.571,13.394,25.664,14.724,10.928,10.125,38.09,18.49,53.742,71.079,52.42,53.177,201.6,1830.8,293.44,135.8,72.44,60.167,55.581,14.303,6.6431,16.122,12.285,14.895,3.7434,21.613
28.856,44.621,25.693,5.645,13.313,19.43,20.934,20.731,18.149,5.0202,5.6933,14.505,7.6512,16.216,10.93,15.292,24.591,23.923,12.381,3.2497,1.939,3.6704,1.5436,3.9874,6.7059,1.1437,5.7376,6.488,1.9395,3.3359,1.8401,13.391,8.2534,25.334,21.166,3.8459,24.981,25.293,41.039,42.423,29.23,21.555,30.712,138.79,293.44,2189.8,261.05,93.622,52.404,40.506,8.8182,13.654,31.819,30.314,6.8837,4.6172,13.331
28.856,21.882,15.105,11.068,13.055,11.414,8.2048,28.435,8.8875,19.655,27.905,14.202,7.494,7.9428,24.976,8.9881,8.0296,23.461,36.426,9.5469,3.795,3.5923,1.5436,3.9025,6.7059,2.2358,2.8067,8.4638,9.4909,4.8964,5.4028,9.836,10.099,24.801,8.8853,7.5315,32.634,21.232,17.875,33.736,35.782,8.4389,20.044,124.71,135.8,261.05,2252.4,354.26,102.66,48.832,10.789,8.0185,23.366,19.805,6.7388,13.561,13.057
37.628,23.601,32.808,17.975,7.0638,12.422,13.432,26.569,19.38,8.0869,42.4,19.425,12.293,4.3304,31.223,9.8176,34.975,12.711,6.5666,13.929,3.795,3.9533,1.5436,4.2945,6.7059,2.2358,1.544,8.4638,6.2436,4.8964,3.9557,14.318,13.306,20.3,19.46,8.2799,26.65,30.954,9.7494,19.919,39.075,32.357,26.437,67.666,72.44,93.622,354.26,2744,321.35,70.1,42.683,26.402,8.5161,32.291,12.319,22.297,14.264
38.59,16.14,5.6112,12.295,50.731,16.997,22.965,4.5435,39.777,22.119,37.303,23.917,29.43,44.446,20.015,13.423,13.461,13.045,6.7384,10.715,3.795,4.0494,2.0962,2.1997,6.7059,6.3339,3.1648,9.5106,6.4029,5.5128,16.22,7.3436,18.187,20.833,13.296,12.724,41.021,35.717,14.997,49.627,32.069,47.435,24.836,94.671,60.167,52.404,102.66,321.35,2073.9,308.19,48.651,33.114,30.574,66.263,12.629,40.666,53.671
18.664,5.8536,4.0327,4.4362,15.688,12.197,3.2809,22.757,17.774,27.512,13.395,17.034,5.9918,12.699,11.423,28.774,6.4267,14.077,9.726,7.6433,19.758,8.6406,10.443,7.8201,4.5939,5.3959,12.368,8.4717,25.84,10.45,14.42,23.62,32.342,42.198,26.088,51.259,65.292,22.651,28.598,47.751,28.627,60.755,43.319,77.156,55.581,40.506,48.832,70.1,308.19,1993.7,220.75,113.27,112.22,83.211,52.167,39.752,83.534
13.491,5.8536,2.876,4.4362,3.753,8.6592,4.652,9.2308,27.746,34.537,15.954,16.03,16.94,6.7602,4.0316,1.6972,9.1306,13.45,20.95,30.564,24.456,15.124,10.44,17.522,9.5452,6.8558,14.946,21.46,13.893,20.168,25.304,9.2881,23.846,24.591,51.876,48.641,27.84,18.007,2.5383,13.135,24.315,28.516,42.789,12.98,14.303,8.8182,10.789,42.683,48.651,220.75,1457.7,390.32,167.31,96.044,73.393,69.963,81.237
8.3095,5.2,3.5556,11.772,9.2636,5.3567,5.7606,5.7121,21.858,35.98,3.9432,4.9666,7.8691,8.3689,9.9911,4.2028,14.12,12.458,20.95,8.9084,15.835,19.999,23.297,17.654,8.8827,6.9597,20.501,31.048,15.904,15.925,25.108,11.502,21.125,28.278,37.308,56.398,25.837,24.787,9.423,18.103,7.529,14.732,40.504,8.017,6.6431,13.654,8.0185,26.402,33.114,113.27,390.32,1561.4,240.03,118.76,76.854,72.569,67.095
47.722,5.2,5.1437,11.319,13.36,5.3567,8.3822,12.451,31.766,22.564,3.9432,3.6246,11.484,8.3689,3.6432,21.424,8.202,18,18.633,16.255,1.9368,12.849,19.002,13.956,8.7497,3.4262,14.316,28.049,25.178,16.643,16.545,30.129,32.99,31.639,57.523,28.846,41.669,10.842,9.1394,13.235,29.23,51.658,34.801,40.593,16.122,31.819,23.366,8.5161,30.574,112.22,167.31,240.03,1892.6,389.63,128.48,69.189,66.647
47.722,9.2667,19.415,7.0764,16.658,14.748,15.915,26.24,22.975,35.306,35.771,9.2318,29.174,15.391,13.915,7.7656,15.546,29.989,7.7445,28.967,14.948,23.572,12.21,23.04,3.791,8.8972,18.436,19.335,29.751,21.361,23.567,12.75,34.34,52.262,34.663,39.443,57.887,27.562,23.082,37.286,32.465,55.031,47.222,7.2653,12.285,30.314,19.805,32.291,66.263,83.211,96.044,118.76,389.63,2328.3,243.33,114.92,95.974
41.813,8.7173,2.9817,3.2899,3.8847,6.738,15.915,14.401,20.97,33.196,6.6158,9.2318,8.8302,9.3729,2.1022,3.5381,15.546,3.4831,7.2248,18.761,24.526,25.393,30.678,27.572,13.385,17.703,32.136,34.801,24.554,41.188,26.477,15.472,17.823,16.439,29.741,27.719,14.463,20.864,7.9323,13.713,8.4398,29.741,42.471,16.824,14.895,6.8837,6.7388,12.319,12.629,52.167,73.393,76.854,128.48,243.33,1164.8,276.22,228.16
27.958,4.3773,5.998,3.2899,3.8847,9.0466,4.8665,7.237,23.735,20.31,6.6512,16.806,8.8755,7.069,4.2252,7.1049,4.7713,10.501,18.149,20.731,15.66,24.383,17.562,14.97,12.61,15.146,30.612,18.766,25.801,24.078,25.518,13.609,21.469,31.254,54.369,43.333,19.391,6.2878,7.9598,1.5326,14.847,22.447,46.14,16.903,3.7434,4.6172,13.561,22.297,40.666,39.752,69.963,72.569,69.189,114.92,276.22,1312,515.65
13.262,4.3773,11.484,25.242,7.4409,13.026,23.389,13.899,20.274,25.23,57.253,16.199,17.094,13.583,4.0709,10.251,4.7713,10.501,34.6,39.942,21.662,22.561,23.363,26.735,4.9024,5.1178,20.831,16.908,28.168,18.629,12.333,14.961,16.136,53.064,47.301,55.866,18.609,8.0729,25.475,5.9225,16.325,33.705,41.173,25.851,21.613,13.331,13.057,14.264,53.671,83.534,81.237,67.095,66.647,95.974,228.16,515.65,2553.6
